Semester,Year,Area,Course #,Course Title,Time,Location,Credits,Enroll Limits,Instructors,Section #,Waitlist,Curriculum Category,Notes,Delivery Mode
FA,2018,ENGR,ENGR2199 L,Small Satellite Laboratory Working Group,M 3:20-5:30pm,,0,18 total,,L1,,,,
FA,2018,ENGR,ENGR2199 L,Small Satellite Laboratory Working Group,W 3:20-5:30pm,,0,,,L2,,,,
FA,2018,ENGR,ENGR2199A,ENGR2199A: Special Topics in Engineering: Designing with Stakeholder Groups AC Reboot,W 9-10:50am,AC213,2,by applicati on,"Barrett, Annie; Goldenson, Jeff; Hoover, Aaron; Somerville, Mark",01,,ENGR Elective,,
FA,2018,ENTRP,AHSE2515,AHSE2515: Iterate,MR 9-10:40am,AC318,2,21,"Bowen, Jim",01,"yes, small","ENTRP
Concentration",Session I,
FA,2018,ENTRP,AHSE2515A,AHSE2515A: Iterate,MR 9-10:40am,AC318,2,21,"Bowen, Jim",01,"yes, small","ENTRP
Concentration",Session II,
FA,2018,FYR,OIE1000,OIE1000: Olin First Year Introduction (OFYI),W 9-10:50am,MH120 AC304 AC318 AC326 AC417,1,90,"Waranyuwat, Adva",01-'04,,First Year Only,,
FA,2018,FYR: AHS,AHSE1100,AHSE1100: History of Technology: A Cultural & Contextual Approach,TF 10:50-12:30pm,AC318,4,15,"Martello, Rob",01,no,AHS Foundation,"Available to First Year Students Only; All First year students will also be booked for Wednesday related AHS sessions between 12:30 and 3pm; specific dates will be on
each syllabus",
FA,2018,FYR: AHS,AHSE1122,"AHSE1122: The Wired Ensemble -Instruments, Voices, Players",TF 1:30-3:10pm,AC304; AC305,4,15,"Dabby, Diana",01,no,AHS Foundation,"Available to First Year Students Only; All First year students will also be booked for Wednesday related AHS sessions between 12:30 and 3pm; specific dates will be on
each syllabus",
FA,2018,FYR: AHS,AHSE1135,"AHSE1135: The Digital Eye: Photography, Vision, and Visual Communication",TF 10:50-12:30pm,AC313,4,14,"Donis-Keller, Helen",01,no,AHS Foundation,"Available to First Year Students Only; All First year students will also be booked for Wednesday related AHS sessions between 12:30 and 3pm; specific dates will be on
each syllabus",
FA,2018,FYR: AHS,AHSE1199,AHSE1199:  Writers’ Workshop: Creativity and the Literary Imagination,TF 10:50-12:30pm,AC326,4,15,"Lynch, Caitrin; Taaffe, Lauren",01,no,AHS Foundation,"Available to First Year Students Only; All First year students will also be booked for Wednesday related AHS sessions between 12:30 and 3pm; specific dates will be on
each syllabus",
FA,2018,FYR: AHS,AHSE1148,AHSE1148: Dirt to Shirt: Global Garments in Context,TF 1:30-3:10pm,AC328,4,15,"Lynch, Caitrin",01,no,AHS Foundation,"Available to First Year Students Only; All First year students will also be booked for Wednesday related AHS sessions between 12:30 and 3pm; specific dates will be on
each syllabus",
FA,2018,FYR: AHS,AHSE1150,AHSE1150: What is 'I'?,TF 1:30-3:10pm,AC313,4,15,"Stein, Lynn",01,no,AHS Foundation,"Available to First Year Students Only; All First year students will also be booked for Wednesday related AHS sessions between 12:30 and 3pm; specific dates will be on
each syllabus",
FA,2018,FYR: ENGR,ENGR1125,"ENGR1125: Introduction to Sensors, Instrumentation and Measurement",MR 1:30-3:10pm,AC428,4,22,"Ferzoco, Alessandra; Minch, Brad; Storey, Brian; Vanasupa, Linda",01,no,Requirement - ISIM,,
FA,2018,FYR: ENGR,ENGR1125,"ENGR1125: Introduction to Sensors, Instrumentation and Measurement",TF 9-10:40am,AC428,4,22,"Ferzoco, Alessandra; Minch, Brad; Storey, Brian; Vanasupa, Linda",02,no,Requirement - ISIM,,
FA,2018,FYR: ENGR,ENGR1125,"ENGR1125: Introduction to Sensors, Instrumentation and Measurement",TF 10:50-12:30pm,AC428,4,22,"Ferzoco, Alessandra; Minch, Brad; Storey, Brian; Vanasupa, Linda",03,no,Requirement - ISIM,,
FA,2018,FYR: ENGR,ENGR1125,"ENGR1125: Introduction to Sensors, Instrumentation and Measurement",TF 1:30-3:10pm,AC428,4,22,"Ferzoco, Alessandra; Minch, Brad; Storey, Brian; Vanasupa, Linda",04,no,Requirement - ISIM,,
FA,2018,FYR: ENGR,ENGR1200,ENGR1200: Design Nature,MR 9:50-12:30pm,"MH120; AC204, 206, 209",4,32,"Chachra, Debbie; Ferguson Sauder, Tim; Lee, Chris; Townsend, Jessica",01,no,"Requirement -
DesNat",,
FA,2018,FYR: ENGR,ENGR1200,ENGR1200: Design Nature,MR 9:50-12:30pm,"MH120; AC204, 206, 209",4,32,"Chachra, Debbie; Ferguson Sauder, Tim; Lee, Chris; Townsend, Jessica",02,no,"Requirement -
DesNat",,
FA,2018,FYR: ENGR,ENGR1200,ENGR1200: Design Nature,MR 9:50-12:30pm,"MH120; AC204, 206, 209",4,32,"Chachra, Debbie; Ferguson Sauder, Tim; Lee, Chris; Townsend, Jessica",03,no,"Requirement -
DesNat",,
FA,2018,"FYR:
Interdisciplinary",MTH1111 / SCI1111,MTH1111: Modeling and Simulation of the Physical World,MTR 3:20-5:00pm,"MH120; AC204, 206, 209, 318",2+2,32,"Downey, Allen; Graeff, Erhardt; Wood, Alison; Woodard, Jason",01,no,"Requirement -
ModSim",,
FA,2018,"FYR:
Interdisciplinary",MTH1111 / SCI1111,MTH1111: Modeling and Simulation of the Physical World,MTR 3:20-5:00pm,"MH120; AC204, 206, 209, 318",2+2,32,"Downey, Allen; Graeff, Erhardt; Wood, Alison; Woodard, Jason",02,no,"Requirement -
ModSim",,
FA,2018,"FYR:
Interdisciplinary",MTH1111 / SCI1111,MTH1111: Modeling and Simulation of the Physical World,MTR 3:20-5:00pm,"MH120; AC204, 206, 209, 318",2+2,32,"Downey, Allen; Graeff, Erhardt; Wood, Alison; Woodard, Jason",03,no,"Requirement -
ModSim",,
FA,2018,Interdisciplinary,CIE2018B,Curriculum Innov Experiment: Quantitative Engineering Analysis II,MR 1:30-5:00pm,AC109,8,32,"Christianson, Rebecca; Dusek, Jeff; Houston- Edwards, Kelsey; Nugent, Carrie; Ruvolo, Paul",01,no,"Lin I, Lin II, Physics
Fnd, Signals Systems, Dynamics",must have successfully completed CIE2018A QEA I in Spring 2018,
FA,2018,Interdisciplinary,CIE2018B,Curriculum Innov Experiment: Quantitative Engineering Analysis II,MR 1:30-5:00pm,AC113,8,32,"Christianson, Rebecca; Dusek, Jeff; Houston- Edwards, Kelsey; Nugent, Carrie; Ruvolo, Paul",02,no,"Lin I, Lin II, Physics
Fnd, Signals Systems, Dynamics",must have successfully completed CIE2018A QEA I in Spring 2018,
FA,2018,Interdisciplinary,ENGR3533/M TH2133,ENGR3533/MTH2133: Computational Bayesian Statistics,TF 1:30-3:10pm,AC318,2+2,25,"Downey, Allen",01,"yes, small",Math - ProbStat Requirement ; Elective E:C,"must enroll in both ENGR3533 and
MTH2133",
FA,2018,Interdisciplinary,"MTH2132
/SCI2032",MTH2132/SCI2032: Bayesian Inference and Reasoning,TF 10:50-12:30pm,AC328,2+2,50,"Mahajan, Sanjoy",01,"yes, small","Math - ProbStat Requirement; SCI
Elective",must enroll in both MTH2132 and SCI2032,
FA,2018,ME,ENGR2340,ENGR2340: Dynamics,TF 9-10:40am; W 9:30- 10:30am,AC328,4,40,"Lee, Chris",01,"yes, small",Core ME,,
FA,2018,ME,ENGR3310,ENGR3310: Transport Phenomena,MR 10:50-12:30pm,AC417; AC409,4,32,"Ferzoco, Alesandra; Storey, Brian",01,"yes, small",Core ME,,
FA,2018,ME,ENGR3330,ENGR3330: Mechanical Design,TF 10:50-12:30pm,AC128,4,28,"Barrett, Dave",01,"yes, large",Core ME,,
FA,2018,MTH,MTH2110,MTH2110: Discrete Math,MR 9-10:40am,AC326,4,33,"Spence Adams, Sarah",01,"yes, large","Math - Adv ECE;
E:C",,
FA,2018,MTH,MTH2110,MTH2110: Discrete Math,MR 10:50-12:30pm,AC326,4,33,"Spence Adams, Sarah",02,"yes, large","Math - Adv ECE;
E:C",,
FA,2018,MTH,MTH2220,MTH2220: Linearity II,MR 1:30-3:10pm,AC328,4,32,"Hoffman, Aaron",01,no,Requirement - Lin2,,
FA,2018,Research,"AHSE2097, ENGR2097, MTH2097, SCI2097","AHSE2097, ENGR2097, MTH2097, SCI2097:
Cross-disciplinary Research Methods","W 1:30-3:10pm
required AC428; optional research lab time MR 6-8pm in AC417",AC318,2,25,"Barrett, Dave; Huang, Jean; Morrow, Alex",01,"yes, large",Elective,See course description as enrollment in this course requires enrollment in a specific research activity or research course,
FA,2018,SCI,SCI1121,SCI1121: Electricity and Magnetism,MR 9-10:40am,AC304,4,24,"Somerville, Mark",01,"yes, small",SCI - Physics Foundation,,
FA,2018,SCI,SCI1240,SCI1240: Designing Better Drugs with Laboratory,TF 10:50-12:30pm; LAB R 3:20-6:00pm,"AC417; AC406
lab",4,24,"Pratt, Joanne",01,"yes, small",SCI - Bio Foundation,,
FA,2018,SCI,SCI1240,SCI1240: Designing Better Drugs with Laboratory,TF 1:30-3:10pm; LAB W 12:30-3:10pm,"AC417; AC406
lab",4,24,"Pratt, Joanne",02,"yes, small",SCI - Bio Foundation,,
FA,2018,SCI,SCI1410,SCI1410: Materials Science and Solid State Chemistry,MW 3:20-6:00pm,AC413,4,21,"Vanasupa, Linda",01,"yes, small","SCI - MatSci Chem
Requirement",,
FA,2018,SCI,SCI1410,"SCI1410: Materials Science and Solid State Chemistry:
Environmental and Societal Impact of Materials",TR 3:20-6:00pm,AC413,4,21,"Stolk, Jon",B1,"yes, small","SCI - MatSci Chem
Requirement",Offered using EXPERIMENTAL Grading,
FA,2018,ADMIN,AWAY1000,Study Away Program,,,12,,Administration,01,,,"Enroll in this course block to confirm your
Study Away Semester",
FA,2018,ADMIN,OIP1000,The Olin Internship Practicum I,,,1,,Phelps,01,,,See Post Graduate Planning to Enroll,
FA,2018,ADMIN,OIP1001,The Olin Internship Practicum II,,,1,,Phelps,01,,,See Post Graduate Planning to Enroll,
FA,2017,AHS,AHSE0112,The Olin Conductorless Orchestra,R 6:45-9:00pm,AC304; AC305; AC318,1,30.0,Dabby,01,,,,
FA,2017,AHS,AHSE3130,Advanced Digital Photography,TF 1:30-3:10pm,AC313,4,12.0,Donis-Keller,01,"Y, small",,,
FA,2017,AHS,AHSE3190,Arts Humanities Social Sciences Capstone Preparatory Workshop,,,1,25.0,Epstein,01,,Prerequisite for AHSE4190,,
FA,2017,AHS,AHSE4190,Arts Humanities Social Sciences Capstone Project,M 10:50-1pm,AC417,4,15.0,Adler,01,,AHS Capstone,,
FA,2017,,,,,,,,,,,,,
FA,2017,Crosslisted,ENGR2999 OR SCI2399,Special Topics in Environmental Engineering and Science:  Environmental Analysis & Engineering,MTR 1-3:10pm,AC318; AC409,4,24.0,Hersey; Wood,01,"Y, small",If SCI2399 Chosen; will count as Mat Sci/Chem foundation,"Must choose either ENGR2999 for ENGR credit or SCI2399 for SCI credit at time of
registration",
FA,2017,DSN,ENGR3220,User Experience Design,MR 1:30-3:10pm,AC213,4,35.0,Millner,01,"Y,
medium",Design Depth Option,"formerly Human Factors Interface Design
(HFID)",
FA,2017,DSN,ENGR3250,Integrated Product Design,R 3:30-6:30pm,AC213 when at Olin; also meets at Mass Art and Babson,4,15.0,Neeley,01,"Y, small",Design Depth Option,"Shared course with Mass College of Art and Babson College; Will meet on all campuses
throughout the semester",
FA,2017,DSN,ENGR3290,Affordable Design and Entrepreneurship,T 3:30-6:30pm,AC213,4,15.0,Hersey; Govindasamy; Mur-Miranda,01,"Y, small",Design Depth Option,,
FA,2017,DSN,ENGR3299,Special Topics in Design Engineering: Return Design Studio/Shop Practicum,see instructor,,4,6.0,Sauder,01,"Y, small",Design Depth Option,"See instructor to enroll; Offered as
Experimental Grading",
FA,2017,DSN OR E:BE,ENGR3699,Special Topics in Bioengineering: Biomedical Device Design,TF 1:30-3:10pm,AC326,4,15.0,Sarang- Sieminski,01,"Y, small","Core - BioE OR
Design Depth",,
FA,2017,E:C,ENGR2510,Software Design,MR 10:50-12:30pm,AC128,4,25.0,Steele,01,"Y, small",Core - E:C and ECE,,
FA,2017,E:C,ENGR3520,Foundations of Computer Science,R 4-6:30pm,AC326,4,32.0,Pucella,01,"Y, small",Core - E:C,,
FA,2017,E:C,ENGR3540,Complexity Science,TF 9-10:40am,AC326,4,25.0,Downey,01,"Y, small",Elective E:C,formerly Computational Modeling,
FA,2017,E:ROBO,ENGR3390,Fundamentals of Robotics,TF 1:30-3:10pm,AC128,4,25.0,Barrett,01,"Y, small",Elective - E:Robo; or ME,,
FA,2017,ECE,ENGR3410,Computer Architecture,TF 10:50-12:30pm,AC304,4,32.0,Hill,01,"Y, small",Core - ECE or E:C,,
FA,2017,ECE,ENGR3420,Introduction to Analog and Digital Communication,MR 10:50-12:30pm,AC304,4,28.0,Govindasamy,01,"Y, small",Core - ECE,,
FA,2017,ECE,ENGR3430,Eclectronics,MR 3:20-5pm,AC304,4,24.0,Minch,01,"Y, small",Elective - ECE,formerly EE Prototyping,
FA,2017,ENGR,ENGR1330,Fundamentals of Machine Shop Operations,W 1-5:00pm,AC104,4,6.0,Andruskiewicz,01,"Y, small",,,
FA,2017,ENGR,ENGR2110,Principles of Engineering,TF 9-10:40am,AC306,4,25.0,Faas; Hoover; Minch,01,"Y, small",Core Requirement,,
FA,2017,ENGR,ENGR2110,Principles of Engineering,TF 9-10:40am,AC309,4,25.0,Faas; Hoover; Minch,02,"Y, small",Core Requirement,,
FA,2017,ENGR,ENGR2110,Principles of Engineering,TF 10:50-12:30pm,AC306,4,25.0,Faas; Hoover; Minch,03,"Y, small",Core Requirement,,
FA,2017,ENGR,ENGR2110,Principles of Engineering,TF 10:50-12:30pm,AC309,4,25.0,Faas; Hoover; Minch,04,"Y, small",Core Requirement,,
FA,2017,"ENGR
Capstone",ENGR4190,SCOPE: Senior Capstone Program in Engineering,W 9-6pm,SCOPE Team Rooms,4,80.0,Coso Strong; Michalka; Sarang- Sieminski; Woodard,01-13,,,"Enroll in '01 and team placements will be done in fall - also, don't forget to attend the info session during advising week.",
FA,2017,"ENGR
Capstone",ENGR4290,Affordable Design and Entrepreneurship,T 3:30-6:30pm,AC213,4,15.0,Hersey; Govindasamy; Mur-Miranda,01,"Y,
medium",,,
FA,2017,ENTRP,AHSE2515,Special Topics in Entrpreneurship: Iterate,MR 9-10:40am,AC318,2,12.0,Neeley,01,"Y, large","ENTRP
Concentration Option",SESSION I; may be taken multiple times,
FA,2017,ENTRP,AHSE2515A,Special Topics in Entrpreneurship: Iterate,MR 9-10:40am,AC318,2,12.0,Neeley,01,"Y, large","ENTRP
Concentration Option",SESSION II; may be taken multiple times,
FA,2017,"FYR
Seminar",OIE1000,Olin Introductory Experience,W 9-10:40am,"CC209, 211, 213",1,90.0,Tatar,01,,,,
FA,2017,FYR: AHS,AHSE1100,History of Technology: A Cultural & Contextual Approach,TF 10:50-12:30pm,CC209,4,18.0,Martello,01,,AHS Foundation,Reserved for First Years,
FA,2017,FYR: AHS,AHSE1122,The Wired Ensemble,W 3:20-5pm; F 10:50- 12:30pm,AC318; AC305,4,15.0,Dabby,01,,AHS Foundation,Reserved for First Years,
FA,2017,FYR: AHS,AHSE1135,"The Digital Eye: Photography, Vision, and Visual Communication",TF 10:50-12:30pm,AC313,4,14.0,Donis-Keller,01,,AHS Foundation,Reserved for First Years,
FA,2017,FYR: AHS,AHSE1155,Identity from the Mind & Brain: Who Am I and How Do I Know,TF 9-10:40am,AC328,4,18.0,Adler,01,,AHS Foundation,Reserved for First Years,
FA,2017,FYR: AHS,AHSE1155,Identity from the Mind & Brain: Who Am I and How Do I Know,TF 10:50-12:30pm,AC328,4,18.0,Adler,02,,AHS Foundation,Reserved for First Years,
FA,2017,FYR: AHS,AHSE1199,AHS Foundation Topic:  From Dirt to Shirt,TF 10:50-12:30pm,AC128,4,18.0,Lynch,01,,AHS Foundation,Reserved for First Years,
FA,2017,FYR: DSN,ENGR1200,Design Nature,MR 9:50-12:30pm,AC204; MH120,4,32.0,Chachra; Sauder; Hoover; Koff,01,"Y, small",Core Requirement,,
FA,2017,FYR: DSN,ENGR1200,Design Nature,MR 9:50-12:30pm,AC206; MH120,4,32.0,Chachra; Sauder; Hoover; Koff,02,"Y, small",Core Requirement,,
FA,2017,FYR: DSN,ENGR1200,Design Nature,MR 9:50-12:30pm,AC209; MH120,4,32.0,Chachra; Sauder; Hoover; Koff,03,"Y, small",Core Requirement,,
FA,2017,FYR: ENGR,ENGR1125,"Introduction to Sensors, Instrumentation and Measurement","M 1:30-3:10pm; T 1-
3:10pm",Mondays in MH120; AC428,4,24.0,Dusek; Hill; Michalka; Storey,01,,Core Requirement,,
FA,2017,FYR: ENGR,ENGR1125,"Introduction to Sensors, Instrumentation and Measurement","M 1:30-3:10pm; W 1-
3:10pm",Mondays in MH120; AC428,4,24.0,Dusek; Hill; Michalka; Storey,02,,Core Requirement,,
FA,2017,FYR: ENGR,ENGR1125,"Introduction to Sensors, Instrumentation and Measurement","M 1:30-3:10pm; R 1-
3:10pm",Mondays in MH120; AC428,4,24.0,Dusek; Hill; Michalka; Storey,03,,Core Requirement,,
FA,2017,FYR: ENGR,ENGR1125,"Introduction to Sensors, Instrumentation and Measurement","M 1:30-3:10pm; F 1-
3:10pm",Mondays in MH120; AC428,4,24.0,Dusek; Hill; Michalka; Storey,04,,Core Requirement,,
FA,2017,"FYR:
Interdiscipl inary",MTH1111 SCI1111,Modeling and Simulation of the Physical World,MTR 3:20-5:00pm,AC204; MH120,4,30.0,Downey; Lee; Wood; Woodard,01,,Core Requirement,,
FA,2017,"FYR:
Interdiscipl inary",MTH1111 SCI1111,Modeling and Simulation of the Physical World,MTR 3:20-5:00pm,"AC206, MH120",4,30.0,Downey; Lee; Wood; Woodard,02,,Core Requirement,,
FA,2017,"FYR:
Interdiscipl inary",MTH1111 SCI1111,Modeling and Simulation of the Physical World,MTR 3:20-5:00pm,AC209; MH120,4,30.0,Downey; Lee; Wood; Woodard,03,,Core Requirement,,
FA,2017,Interdiscipl inary,CIE2017B,Curriculum Innov Experiment: Quantitative Engineering Analysis II,MR 1:30-5pm,AC113,8,36.0,"Coso Strong, Geddes Govindasamy, Ruvolo",01,,,"Opt-In for Students Who Enrolled in
CIE2017A in SP17",
FA,2017,Interdiscipl inary,ENGR3699A MTH2188A,"Special Topics in Bioengineering: Neurotechnology, Brains and Machines",T 3:20-6:40pm,AC326,2+2,21.0,Michalka,01,"Y, small see below",Core Option: BioE OR Prob/Stat Requirement,,
FA,2017,ME,ENGR2340,Dynamics,TF 1:30-3:10pm,AC328,4,24.0,Anders,01,"Y, small",ME Core,,
FA,2017,ME,ENGR3310,Transport Phenomena,MR 10:50-12:30pm,AC326,4,28.0,Storey,01,"Y, small",Core - ME,,
FA,2017,ME,ENGR3330,Mechanical Design,TF 9-10:40am,AC128,4,25.0,Barrett,01,"Y, small",Core - ME,,
FA,2017,ME/ECE,ENGR3370,Controls,TF 9-10:40am,AC304,4,24.0,Mur-Miranda,01,"Y, small",Elective - ME or ECE,,
FA,2017,MTH,MTH2110,Discrete Math,MR 9-10:40am,AC326,4,33.0,Adams,01,"Y, large","ECE; E:C Adv
Mathematics",,
FA,2017,MTH,MTH2220,Linearity II,MR 1:30-3:10pm,AC328,4,42.0,Hoffman,01,"Y, small",Core Requirement,,
FA,2017,SCI,SCI1121,Electricity and Magnetism,TF 10:50-12:30pm,AC326,4,24.0,Mur-Miranda,01,"Y, small",Physics Foundation,,
FA,2017,SCI,SCI1230,Think Like a Biologist with Laboratory,MR 1:30-3:10pm,AC417,4,36.0,Huang,01,"Y, small",Biology Foundation,"select either L1 or L2 of SCI1230 L for the
required lab",
FA,2017,SCI,SCI1230 L,Lab:  Think Like a Biologist,W 12:30-3:10pm,AC406,0,18.0,Huang,L1,"Y, small",Lab only,"LAB only; must be taken with SCI1230, sec
01",
FA,2017,SCI,SCI1230 L,Lab:  Think Like a Biologist,R 3:20-6pm,AC406,0,18.0,Huang,L2,"Y, small",Lab only,"LAB only; must be taken with SCI1230, sec
01",
FA,2017,SCI,SCI1240,Designing Better Drugs with Laboratory,TF 1:30-3:10pm; T 3:20-6pm,"AC417; AC406
lab",4,24.0,Pratt,01,"Y, small",Biology Foundation,,
FA,2017,SCI,SCI1410,Materials Science and Solid State Chemistry (with laboratory): Deliberately Relevant for Engineers,MR 3:20-6pm,AC413,4,24.0,Neal,01,"Y, small",Materials Science Foundation,,
FA,2017,SCI,SCI1410,Materials Science and Solid State Chemistry (with laboratory): Environmental and Societal Impacts,TW 3:20-6pm,AC413,4,24.0,Stolk,B1,"Y, small",Materials Science Foundation,Offered using Experimental Grading,
FA,2017,SCI,SCI2050,Art of Approximation in Science and Engineering,TF 10:50-12:30pm,AC109,4,48.0,Mahajan,01,"Y, small",,,
FA,2017,SCI,SCI2215,"Emerging Technologies in Cancer Research, Diagnosis and Treatment with Laboratory",T 10:50-12:30pm; F 9:50-12:30pm,AC406; AC417,4,15.0,Pratt,01,"Y, small",Adv Biology,May be taken in lieu of Biology foundation if AP Bio score of 4 or 5; or by placement test,
FA,2017,SCI,SCI2299,Special Topics in Biological Sciences: Quantitative Biology,MR 10:50-12:30pm,AC318,2,18.0,Wasylenko,01,"Y, small",Prob Stat Designated Alternative,Session I,
FA,2017,SUST,SUST2201,Introduction to Sustainability,W 3:30-6:30pm,at Olin AC213; also meets at Babson and Wellesley,4,15.0,Edmonds,01,"Y,
medium",CORE requirement for 3CollegesBOW Sustainability Certificate,,
FA,2017,ADMIN,AWAY1000,Study Away Program,,,12,,Administration,01,,,"Enroll in this course block to confirm your
Study Away Semester",
FA,2017,ADMIN,OIP1000,The Olin Internship Practicum,,,1,,Phelps,01,,,See Post Graduate Planning to Enroll,
FA,2023,,AHSE0112,AHSE0112: The Olin Conductorless Orchestra,R 6:00pm-8:40pm,"318
326",1,20,"Dabby, Diana",01,na,AHS Elective,,
FA,2023,,AHSE1122,"AHSE1122: The Wired Ensemble -Instruments, Voices, Players",TF 2:50pm-4:30pm,304,4,18,"Dabby, Diana",01,na,AHS Foundation,open to class of 2027,
FA,2023,,AHSE1155,AHSE1155: Identity from the Mind & the Brain: Who Am I and How Do I Know,TF 1:00-2:40pm,417,4,18,"Adler, Jonathan",01,na,AHS Foundation,open to class of 2027,
FA,2023,,AHSE1155,AHSE1155: Identity from the Mind & the Brain: Who Am I and How Do I Know,TF 2:50pm-4:30pm,417,4,18,"Adler, Jonathan",02,na,AHS Foundation,open to class of 2027,
FA,2023,,AHSE1160,AHSE1160: Democracy and Media,TF 1:00pm-2:40pm,326,4,20,"Graeff, Erhardt",01,5,AHS Foundation,open to class of 2027,
FA,2023,,AHSE1199,AHSE1199: AHS Foundation: Introduction to Creative Writing,TF 2:50pm-4:30pm,326,4,18,"Basu Sempere, Anindita",01,5,AHS Foundation,open to class of 2027,
FA,2023,,AHSE1199A,"AHSE1199: AHS Foundation: Environment, Technology, & Society: Just Relations and Transformative Futures",TF 1:00pm-2:40pm,128,4,18,"Horgan, Leah",01,5,AHS Foundation,open to class of 2027,
FA,2023,,AHSE2135,AHSE2135: Digital Photography: Seeing is Believing,TF 1:00-2:40pm,313,4,20,"Donis-Keller, Helen",01,5,AHS Elective,tentative based on enrollment,
FA,2023,,AHSE2170,AHSE2170: Teaching and Learning,M 1:00-3:30pm T 1:00-2:40pm,318,4,18,"Zastavker, Yevgeniya",01,5,AHS Elective,Experimental Grading,
FA,2023,,AHSE2199A_o r_SCI1299,"AHSE2199A: Special Topics in Arts, Humanities and Social Science: Agency, Ethics and Biological Sciences",Lect: TF 1:00pm-2:40pm Lab: W 2:50pm-4:30pm,TF @Wellesley Wed @Olin MAC406,4,4,"Huang, Jean",01,5,AHS Elective,"Cross-Listed; Joint course with Wellesley. Lectures taught on Wellesley campus.
Lab taught on Olin campus
Register for AHSE2199A for AHS credit
Register for SCI1299 for BIO credit",
FA,2023,,AHSE2199B,"AHSE2199B: Special Topics in Arts, Humanities and Social Science: Artificial Intelligence and Society",W 1:00pm-4:00pm,126,4,15,"Dean, Victoria; Ruvolo, Paul",01,5,AHS Elective,,
FA,2023,,AHSE2515,AHSE2515: Iterate,TF 1:00-2:40pm,113,4,20,"Neeley, Lawrence",01,10,ENTRP Concentration,"Full semester;
not being offered in spring 2024",
FA,2023,,AHSE3190,AHSE3190: AHS Prepstone,na,na,1,10,"Epstein, Gillian",01,5,AHS Prereq Cap,,
FA,2023,,ENGR1200,ENGR1200: Design Nature,TF 9:20am-12:00pm,"MH120 204
206
209
213",4,100,"Linder, Ben; Majluf, Francesca; Townsend, Jessica; van de Zande, Georgia; Zastavker, Yevgeniya","01-
04",na,Requirement - DesNat,,
FA,2023,,ENGR1330,ENGR1330: Fundamentals of Machine Shop Operations,W 10:20am-12:00pm W 1:00pm-3:30pm,MACHINE SHOP,4,6,"Mulligan, John",01,20,Elective,,
FA,2023,,ENGR2110,ENGR2110: Principles Integrated Engineering,MR 1:00pm-2:40pm,309,4,30,"Mbanisi, Kene; Minch, Brad",01,10,Requirement - PIE,,
FA,2023,,ENGR2110,ENGR2110: Principles Integrated Engineering,MR 2:50pm-4:30pm,309,4,30,"Mbanisi, Kene; Minch, Brad",02,10,Requirement - PIE,`,
FA,2023,,ENGR2141_an d_AHSE2141,ENGR2141_and_AHSE2141: Engineering for Humanity,T 1:00pm-2:40pm F 12:00pm-2:40pm,228,2+2,20,"Ben-Ur, Ela; Lynch, Caitrin",01,10,"AHS and ENGR
Elective",Tentative based on Enrollment,
FA,2023,,ENGR2299,ENGR2299: Special Topics in Interior Design: Thoughtful Objects: Form to Fire,W 3:00pm-8:00pm,Mass Art,4,12,"Linder, Benjamin",01,5,Elective; E:Deign intermediate level,Collaboration with Mass Art; Transportation provided,
FA,2023,,ENGR2299A,"ENGR2299A: Special Topics in Engineering Design:
Building Design for Climate Change Adaptation",R 5:00pm-8:00pm,128,4,25,"Herning, Gordana; Rodgers, Claire",01,10,"Elective or part of
Design/Sust concentrations",This does not satisfy a Design Depth,
FA,2023,,ENGR2360,ENGR2360: Introduction to Thermal-Fluid Systems,MR 10:20am-12:00pm,328,4,42,"Tow, Emily",01,10,Core ME,,
FA,2023,,ENGR3199,ENGR3199: Special Topics in Engineering: Community- Centered Creation of a Mobile App for Mental Health Equity,MR 1:00pm-2:40pm,113,4,8,"Millner, Amon; Ruvolo, Paul",01,3,Elective,,
FA,2023,,ENGR3220,ENGR3220: User Experience Design,MR 10:20am-12:00pm,318,4,20,"Millner, Amon",01,10,DSN Depth,,
FA,2023,,ENGR3260,ENGR3260: Design for Manufacturing,MR 10:20am-12:00pm,113,4,20,"van de Zande, Georgia; Graham-Hayes, Robin (shop support)",01,10,ME Elective DESIGN Depth,Students must elect lab A or B along with the standard MR 10:20am-12:00pm lecture,
FA,2023,,ENGR3260 L,ENGR3260 L: Design for Manufacturing LAB,Lab A: M 2:50-4:30pm Lab B: M 6:00-7:40pm,113,0,10 per lab,"van de Zande, Georgia; Graham-Hayes, Robin (shop support)",A B,3,ME Elective DESIGN Depth,Students must elect lab A or B along with the standard MR 10:20am-12:00pm lecture,
FA,2023,,ENGR3290,ENGR3290: Affordable Design and Entrepreneurship,T 3:30-6:30pm R 3:30-5:30pm,Weissman Foundry,4,5,"Graeff, Erhardt; Hersey, Scott; Johansen, Elizabeth; Linder, Ben; Majluf, Francesca;Taha, Kofi",01,25,DSN Depth,,
FA,2023,,ENGR3299,ENGR3299: Specials Topics in Design: Introduction to Architecture and Urbanism: Public Space as Public Sphere,M 2:50-5:30pm,326,4,20,"Koff, Dan",01,5,DSN Depth,,
FA,2023,,ENGR3299A,ENGR3299A: Special Topics in Design: Mixed Methods Product Evaluation,TF 10:20am-12:00pm,326,4,25,"Bloomer, Sarah",01,10,DSN Depth,,
